Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Date_T,State_T,TotalSamples,Negative,Positive
15098,5/20/2021,8:00 AM,Haryana,-,-,638673,7076,716507,11/29/2020,Uttar Pradesh,19170240,0,
15099,5/20/2021,8:00 AM,Himachal Pradesh,-,-,132421,2529,170074,11/30/2020,Uttar Pradesh,19322658,0,
15100,5/20/2021,8:00 AM,Jammu and Kashmir,-,-,202039,3355,255888,12/1/2020,Uttar Pradesh,19466684,0,
15101,5/20/2021,8:00 AM,Jharkhand,-,-,289333,4654,322828,12/2/2020,Uttar Pradesh,19618283,0,
15102,5/20/2021,8:00 AM,Karnataka,-,-,1724438,23306,2306655,12/3/2020,Uttar Pradesh,19788497,0,
15103,5/20/2021,8:00 AM,Kerala,-,-,1894518,6724,2233468,12/4/2020,Uttar Pradesh,19960393,0,
15104,5/20/2021,8:00 AM,Ladakh,-,-,15158,171,16918,12/5/2020,Uttar Pradesh,20128312,0,
15105,5/20/2021,8:00 AM,Lakshadweep,-,-,3974,18,5466,12/6/2020,Uttar Pradesh,20308636,0,
15106,5/20/2021,8:00 AM,Madhya Pradesh,-,-,662949,7227,747783,12/7/2020,Uttar Pradesh,20453616,0,
15107,5/20/2021,8:00 AM,Maharashtra,-,-,4978937,84371,5467537,12/8/2020,Uttar Pradesh,20621452,0,
15108,5/20/2021,8:00 AM,Manipur,-,-,33813,635,41265,12/9/2020,Uttar Pradesh,20766011,0,
15109,5/20/2021,8:00 AM,Meghalaya,-,-,19596,379,25744,12/10/2020,Uttar Pradesh,20934735,0,
15110,5/20/2021,8:00 AM,Mizoram,-,-,7271,30,9444,12/11/2020,Uttar Pradesh,21103633,0,
15111,5/20/2021,8:00 AM,Nagaland,-,-,14298,234,18958,12/12/2020,Uttar Pradesh,21258877,0,
15112,5/20/2021,8:00 AM,Odisha,-,-,546631,2378,644401,12/13/2020,Uttar Pradesh,21415257,0,
15113,5/20/2021,8:00 AM,Puducherry,-,-,70615,1241,89508,12/14/2020,Uttar Pradesh,21538320,0,
15114,5/20/2021,8:00 AM,Punjab,-,-,434930,12525,517954,12/15/2020,Uttar Pradesh,21687063,0,
15115,5/20/2021,8:00 AM,Rajasthan,-,-,729168,7219,889513,12/16/2020,Uttar Pradesh,21844458,0,
15116,5/20/2021,8:00 AM,Sikkim,-,-,8649,214,11955,12/17/2020,Uttar Pradesh,21999031,0,
15117,5/20/2021,8:00 AM,Tamil Nadu,-,-,1426915,18734,1699225,12/18/2020,Uttar Pradesh,22149067,0,
15118,5/20/2021,8:00 AM,Telangana,-,-,490620,3037,540603,12/19/2020,Uttar Pradesh,22304404,0,
15119,5/20/2021,8:00 AM,Tripura,-,-,36718,453,43496,12/20/2020,Uttar Pradesh,22439369,0,
15120,5/20/2021,8:00 AM,Uttarakhand,-,-,221785,5325,300282,12/21/2020,Uttar Pradesh,22564828,0,
15121,5/20/2021,8:00 AM,Uttar Pradesh,-,-,1502918,18352,1644849,12/22/2020,Uttar Pradesh,22692833,0,
15122,5/20/2021,8:00 AM,West Bengal,-,-,1045643,13733,1190867,12/23/2020,Uttar Pradesh,22832382,0,
15123,5/21/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6401,96,6758,12/24/2020,Uttar Pradesh,22972685,0,
15124,5/21/2021,8:00 AM,Andhra Pradesh,-,-,1302208,9800,1521142,12/25/2020,Uttar Pradesh,23116081,0,
15125,5/21/2021,8:00 AM,Arunachal Pradesh,-,-,20339,89,23159,12/26/2020,Uttar Pradesh,23239796,0,
15126,5/21/2021,8:00 AM,Assam,-,-,297902,2507,353574,12/27/2020,Uttar Pradesh,23382697,0,
15127,5/21/2021,8:00 AM,Bihar,-,-,617397,4241,676045,12/28/2020,Uttar Pradesh,23508431,0,
15128,5/21/2021,8:00 AM,Chandigarh,-,-,50592,666,57331,12/29/2020,Uttar Pradesh,23640902,0,
15129,5/21/2021,8:00 AM,Chhattisgarh,-,-,842662,12295,936423,12/30/2020,Uttar Pradesh,23793270,0,
15130,5/21/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9174,4,9850,12/31/2020,Uttar Pradesh,23943169,0,
15131,5/21/2021,8:00 AM,Delhi,-,-,1347157,22579,1409950,1/1/2021,Uttar Pradesh,24087257,0,
15132,5/21/2021,8:00 AM,Goa,-,-,118487,2272,141567,1/2/2021,Uttar Pradesh,24216483,0,
15133,5/21/2021,8:00 AM,Gujarat,-,-,677798,9404,776220,1/3/2021,Uttar Pradesh,24348477,0,
15134,5/21/2021,8:00 AM,Haryana,-,-,653407,7205,722964,1/4/2021,Uttar Pradesh,24468207,0,
15135,5/21/2021,8:00 AM,Himachal Pradesh,-,-,136679,2595,172722,1/5/2021,Uttar Pradesh,24594871,0,
15136,5/21/2021,8:00 AM,Jammu and Kashmir,-,-,206081,3422,260057,1/6/2021,Uttar Pradesh,24741829,0,
15137,5/21/2021,8:00 AM,Jharkhand,-,-,293659,4714,324884,1/7/2021,Uttar Pradesh,24887930,0,
15138,5/21/2021,8:00 AM,Karnataka,-,-,1776695,23854,2335524,1/8/2021,Uttar Pradesh,25034039,0,
15139,5/21/2021,8:00 AM,Kerala,-,-,1938887,6852,2263959,1/9/2021,Uttar Pradesh,25178712,0,
15140,5/21/2021,8:00 AM,Ladakh,-,-,15264,172,17025,1/10/2021,Uttar Pradesh,25317134,0,
15141,5/21/2021,8:00 AM,Lakshadweep,-,-,4072,20,5756,1/11/2021,Uttar Pradesh,25440392,0,
15142,5/21/2021,8:00 AM,Madhya Pradesh,-,-,672695,7315,752735,1/12/2021,Uttar Pradesh,25569666,0,
15143,5/21/2021,8:00 AM,Maharashtra,-,-,5026308,85355,5497448,1/13/2021,Uttar Pradesh,25707811,0,
15144,5/21/2021,8:00 AM,Manipur,-,-,34359,646,41909,1/14/2021,Uttar Pradesh,25841533,0,
15145,5/21/2021,8:00 AM,Meghalaya,-,-,20061,389,26927,1/15/2021,Uttar Pradesh,25963058,0,
15146,5/21/2021,8:00 AM,Mizoram,-,-,7407,30,9740,1/16/2021,Uttar Pradesh,26086641,0,
15147,5/21/2021,8:00 AM,Nagaland,-,-,14520,245,19284,1/17/2021,Uttar Pradesh,26214905,0,
15148,5/21/2021,8:00 AM,Odisha,-,-,556501,2403,655899,1/18/2021,Uttar Pradesh,26325197,0,
15149,5/21/2021,8:00 AM,Puducherry,-,-,71919,1269,91465,1/19/2021,Uttar Pradesh,26446710,0,
15150,5/21/2021,8:00 AM,Punjab,-,-,443666,12716,523423,1/20/2021,Uttar Pradesh,26576008,0,
15151,5/21/2021,8:00 AM,Rajasthan,-,-,745873,7346,897193,1/21/2021,Uttar Pradesh,26715060,0,
15152,5/21/2021,8:00 AM,Sikkim,-,-,8865,217,12204,1/22/2021,Uttar Pradesh,26853170,0,
15153,5/21/2021,8:00 AM,Tamil Nadu,-,-,1452283,19131,1734804,1/23/2021,Uttar Pradesh,26975577,0,
15154,5/21/2021,8:00 AM,Telangana,-,-,495446,3060,544263,1/24/2021,Uttar Pradesh,27099309,0,
15155,5/21/2021,8:00 AM,Tripura,-,-,37097,455,44359,1/25/2021,Uttar Pradesh,27205975,0,
15156,5/21/2021,8:00 AM,Uttarakhand,-,-,229813,5484,303940,1/26/2021,Uttar Pradesh,27320329,0,
15157,5/21/2021,8:00 AM,Uttar Pradesh,-,-,1516508,18588,1651530,1/27/2021,Uttar Pradesh,27424012,0,
15158,5/21/2021,8:00 AM,West Bengal,-,-,1064553,13895,1209958,1/28/2021,Uttar Pradesh,27536763,0,
15159,5/22/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6417,98,6789,1/29/2021,Uttar Pradesh,27657436,0,
15160,5/22/2021,8:00 AM,Andhra Pradesh,-,-,1323019,9904,1542079,1/30/2021,Uttar Pradesh,27769217,0,
15161,5/22/2021,8:00 AM,Arunachal Pradesh,-,-,20545,92,23553,1/31/2021,Uttar Pradesh,27888620,0,
15162,5/22/2021,8:00 AM,Assam,-,-,302889,2588,359640,2/1/2021,Uttar Pradesh,27989752,0,
15163,5/22/2021,8:00 AM,Bihar,-,-,627548,4339,681199,2/2/2021,Uttar Pradesh,28092122,0,
15164,5/22/2021,8:00 AM,Chandigarh,-,-,51382,680,57737,2/3/2021,Uttar Pradesh,28211459,0,
15165,5/22/2021,8:00 AM,Chhattisgarh,-,-,852529,12391,941366,2/4/2021,Uttar Pradesh,28340622,0,
15166,5/22/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9269,4,9880,2/5/2021,Uttar Pradesh,28453058,0,
15167,5/22/2021,8:00 AM,Delhi,-,-,1354445,22831,1412959,2/6/2021,Uttar Pradesh,28578777,0,
15168,5/22/2021,8:00 AM,Goa,-,-,121562,2302,143192,2/7/2021,Uttar Pradesh,28693975,0,
15169,5/22/2021,8:00 AM,Gujarat,-,-,686581,9469,780471,2/8/2021,Uttar Pradesh,28796828,0,
15170,5/22/2021,8:00 AM,Haryana,-,-,666893,7317,728607,2/9/2021,Uttar Pradesh,28912704,0,
15171,5/22/2021,8:00 AM,Himachal Pradesh,-,-,141213,2652,175384,2/10/2021,Uttar Pradesh,29040824,0,
15172,5/22/2021,8:00 AM,Jammu and Kashmir,-,-,210547,3465,263905,2/11/2021,Uttar Pradesh,29167417,0,
15173,5/22/2021,8:00 AM,Jharkhand,-,-,297776,4760,327035,2/12/2021,Uttar Pradesh,29302186,0,
15174,5/22/2021,8:00 AM,Karnataka,-,-,1829276,24207,2367742,2/13/2021,Uttar Pradesh,29439862,0,
15175,5/22/2021,8:00 AM,Kerala,-,-,1979919,6994,2293632,2/14/2021,Uttar Pradesh,29561480,0,
15176,5/22/2021,8:00 AM,Ladakh,-,-,15374,173,17146,2/15/2021,Uttar Pradesh,29672959,0,
15177,5/22/2021,8:00 AM,Lakshadweep,-,-,4251,22,6101,2/16/2021,Uttar Pradesh,29793515,0,
15178,5/22/2021,8:00 AM,Madhya Pradesh,-,-,682100,7394,757119,2/17/2021,Uttar Pradesh,29916634,0,
15179,5/22/2021,8:00 AM,Maharashtra,-,-,5070801,86618,5527092,2/18/2021,Uttar Pradesh,30037025,0,
15180,5/22/2021,8:00 AM,Manipur,-,-,35606,661,42565,2/19/2021,Uttar Pradesh,30173226,0,
15181,5/22/2021,8:00 AM,Meghalaya,-,-,20480,414,27755,2/20/2021,Uttar Pradesh,30308030,0,
15182,5/22/2021,8:00 AM,Mizoram,-,-,7521,30,10024,2/21/2021,Uttar Pradesh,30434156,0,
15183,5/22/2021,8:00 AM,Nagaland,-,-,14747,258,19593,2/22/2021,Uttar Pradesh,30546056,0,
15184,5/22/2021,8:00 AM,Odisha,-,-,567382,2430,668422,2/23/2021,Uttar Pradesh,30669496,0,
15185,5/22/2021,8:00 AM,Puducherry,-,-,73936,1295,93167,2/24/2021,Uttar Pradesh,30789576,0,
15186,5/22/2021,8:00 AM,Punjab,-,-,452318,12888,528676,2/25/2021,Uttar Pradesh,30930489,0,
15187,5/22/2021,8:00 AM,Rajasthan,-,-,764137,7475,903418,2/26/2021,Uttar Pradesh,31053915,0,
15188,5/22/2021,8:00 AM,Sikkim,-,-,9126,220,12521,2/27/2021,Uttar Pradesh,31171541,0,
15189,5/22/2021,8:00 AM,Tamil Nadu,-,-,1476761,19598,1770988,2/28/2021,Uttar Pradesh,31287226,0,
15190,5/22/2021,8:00 AM,Telangana,-,-,500247,3085,547727,3/1/2021,Uttar Pradesh,31395891,0,
15191,5/22/2021,8:00 AM,Tripura,-,-,37429,457,45223,3/2/2021,Uttar Pradesh,31505760,0,
15192,5/22/2021,8:00 AM,Uttarakhand,-,-,238593,5600,307566,3/3/2021,Uttar Pradesh,31631238,0,
15193,5/22/2021,8:00 AM,Uttar Pradesh,-,-,1534176,18760,1659212,3/4/2021,Uttar Pradesh,31749776,0,
15194,5/22/2021,8:00 AM,West Bengal,-,-,1083570,14054,1229805,3/5/2021,Uttar Pradesh,31868690,0,
15195,5/23/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6441,101,6820,3/6/2021,Uttar Pradesh,31977811,0,
15196,5/23/2021,8:00 AM,Andhra Pradesh,-,-,1341355,10022,1562060,3/7/2021,Uttar Pradesh,32086306,0,
15197,5/23/2021,8:00 AM,Arunachal Pradesh,-,-,20836,95,23867,3/8/2021,Uttar Pradesh,32170019,0,
15198,5/23/2021,8:00 AM,Assam,-,-,307548,2667,365620,3/9/2021,Uttar Pradesh,32270637,0,
15199,5/23/2021,8:00 AM,Bihar,-,-,636224,4442,685574,3/10/2021,Uttar Pradesh,32375774,0,
15200,5/23/2021,8:00 AM,Chandigarh,-,-,52172,692,58129,3/11/2021,Uttar Pradesh,32481124,0,
15201,5/23/2021,8:00 AM,Chhattisgarh,-,-,862660,12494,945694,3/12/2021,Uttar Pradesh,32571317,0,
15202,5/23/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9390,4,9925,3/13/2021,Uttar Pradesh,32661290,0,
15203,5/23/2021,8:00 AM,Delhi,-,-,1360898,23013,1415219,3/14/2021,Uttar Pradesh,32757452,0,
15204,5/23/2021,8:00 AM,Goa,-,-,124255,2341,144839,3/15/2021,Uttar Pradesh,32848018,0,
15205,5/23/2021,8:00 AM,Gujarat,-,-,695026,9523,784676,3/16/2021,Uttar Pradesh,32948378,0,
15206,5/23/2021,8:00 AM,Haryana,-,-,678220,7415,733628,3/17/2021,Uttar Pradesh,33067774,0,
15207,5/23/2021,8:00 AM,Himachal Pradesh,-,-,146230,2707,177725,3/18/2021,Uttar Pradesh,33192152,0,
15208,5/23/2021,8:00 AM,Jammu and Kashmir,-,-,214664,3513,267313,3/19/2021,Uttar Pradesh,33315662,0,
15209,5/23/2021,8:00 AM,Jharkhand,-,-,301705,4801,329072,3/20/2021,Uttar Pradesh,33450709,0,
15210,5/23/2021,8:00 AM,Karnataka,-,-,1891042,24658,2398925,3/21/2021,Uttar Pradesh,33580378,0,
15211,5/23/2021,8:00 AM,Kerala,-,-,2025319,7170,2322146,3/22/2021,Uttar Pradesh,33715631,0,
15212,5/23/2021,8:00 AM,Ladakh,-,-,15585,176,17277,3/23/2021,Uttar Pradesh,33835134,0,
15213,5/23/2021,8:00 AM,Lakshadweep,-,-,4394,22,6418,3/24/2021,Uttar Pradesh,33972718,0,
15214,5/23/2021,8:00 AM,Madhya Pradesh,-,-,691427,7483,760963,3/25/2021,Uttar Pradesh,34115701,0,
15215,5/23/2021,8:00 AM,Maharashtra,-,-,5111095,87300,5553225,3/26/2021,Uttar Pradesh,34260584,0,
15216,5/23/2021,8:00 AM,Manipur,-,-,36258,674,43322,3/27/2021,Uttar Pradesh,34400505,0,
15217,5/23/2021,8:00 AM,Meghalaya,-,-,20989,435,28878,3/28/2021,Uttar Pradesh,34546987,0,
15218,5/23/2021,8:00 AM,Mizoram,-,-,7736,31,10220,3/29/2021,Uttar Pradesh,34666170,0,
15219,5/23/2021,8:00 AM,Nagaland,-,-,14967,271,19845,3/30/2021,Uttar Pradesh,34730690,0,
15220,5/23/2021,8:00 AM,Odisha,-,-,577983,2456,679530,3/31/2021,Uttar Pradesh,34798213,0,
15221,5/23/2021,8:00 AM,Puducherry,-,-,75947,1325,94612,4/1/2021,Uttar Pradesh,34922434,0,
15222,5/23/2021,8:00 AM,Punjab,-,-,459681,13089,533973,4/2/2021,Uttar Pradesh,35070062,0,
15223,5/23/2021,8:00 AM,Rajasthan,-,-,779601,7590,909521,4/3/2021,Uttar Pradesh,35236205,0,
15224,5/23/2021,8:00 AM,Sikkim,-,-,9393,221,12808,4/4/2021,Uttar Pradesh,35413966,0,
15225,5/23/2021,8:00 AM,Tamil Nadu,-,-,1502537,20046,1806861,4/5/2021,Uttar Pradesh,35575232,0,
15226,5/23/2021,8:00 AM,Telangana,-,-,504970,3106,551035,4/6/2021,Uttar Pradesh,35754807,0,
15227,5/23/2021,8:00 AM,Tripura,-,-,37625,463,46099,4/7/2021,Uttar Pradesh,35942111,0,
15228,5/23/2021,8:00 AM,Uttarakhand,-,-,246806,5734,310469,4/8/2021,Uttar Pradesh,36147340,0,
15229,5/23/2021,8:00 AM,Uttar Pradesh,-,-,1551716,18978,1665176,4/9/2021,Uttar Pradesh,36344993,0,
15230,5/23/2021,8:00 AM,West Bengal,-,-,1102772,14208,1248668,4/10/2021,Uttar Pradesh,36557245,0,
15231,5/24/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6473,103,6844,4/11/2021,Uttar Pradesh,36761069,0,
15232,5/24/2021,8:00 AM,Andhra Pradesh,-,-,1361464,10126,1580827,4/12/2021,Uttar Pradesh,36954537,0,
15233,5/24/2021,8:00 AM,Arunachal Pradesh,-,-,21096,98,24093,4/13/2021,Uttar Pradesh,37173548,0,
15234,5/24/2021,8:00 AM,Assam,-,-,313333,2739,369183,4/14/2021,Uttar Pradesh,37384344,0,
15235,5/24/2021,8:00 AM,Bihar,-,-,644335,4549,689576,4/15/2021,Uttar Pradesh,37590753,0,
15236,5/24/2021,8:00 AM,Chandigarh,-,-,52913,702,58489,4/16/2021,Uttar Pradesh,37814182,0,
15237,5/24/2021,8:00 AM,Chhattisgarh,-,-,870640,12586,949000,4/17/2021,Uttar Pradesh,38029865,0,
15238,5/24/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9462,4,9987,4/18/2021,Uttar Pradesh,38266474,0,
15239,5/24/2021,8:00 AM,Delhi,-,-,1366056,23202,1416868,4/19/2021,Uttar Pradesh,38467016,0,
15240,5/24/2021,8:00 AM,Goa,-,-,126800,2383,146460,4/20/2021,Uttar Pradesh,38666846,0,
15241,5/24/2021,8:00 AM,Gujarat,-,-,703760,9576,788470,4/21/2021,Uttar Pradesh,38892416,0,
15242,5/24/2021,8:00 AM,Haryana,-,-,687700,7512,738028,4/22/2021,Uttar Pradesh,39089449,0,
15243,5/24/2021,8:00 AM,Himachal Pradesh,-,-,150289,2766,179034,4/23/2021,Uttar Pradesh,39314905,0,
15244,5/24/2021,8:00 AM,Jammu and Kashmir,-,-,219620,3564,270621,4/24/2021,Uttar Pradesh,39540989,0,
15245,5/24/2021,8:00 AM,Jharkhand,-,-,306080,4838,330417,4/25/2021,Uttar Pradesh,39780573,0,
15246,5/24/2021,8:00 AM,Karnataka,-,-,1926615,25282,2424904,4/26/2021,Uttar Pradesh,39957293,0,
15247,5/24/2021,8:00 AM,Kerala,-,-,2062635,7358,2347966,4/27/2021,Uttar Pradesh,40141354,0,
15248,5/24/2021,8:00 AM,Ladakh,-,-,15707,178,17407,4/28/2021,Uttar Pradesh,40328141,0,
15249,5/24/2021,8:00 AM,Lakshadweep,-,-,4537,24,6611,4/29/2021,Uttar Pradesh,40553875,0,
15250,5/24/2021,8:00 AM,Madhya Pradesh,-,-,699014,7558,764338,4/30/2021,Uttar Pradesh,40798042,0,
15251,5/24/2021,8:00 AM,Maharashtra,-,-,5140272,88620,5579897,5/1/2021,Uttar Pradesh,41064661,0,
15252,5/24/2021,8:00 AM,Manipur,-,-,36867,688,44089,5/2/2021,Uttar Pradesh,41362046,0,
15253,5/24/2021,8:00 AM,Meghalaya,-,-,21542,459,29681,5/3/2021,Uttar Pradesh,41591659,0,
15254,5/24/2021,8:00 AM,Mizoram,-,-,7839,33,10333,5/4/2021,Uttar Pradesh,41800223,0,
15255,5/24/2021,8:00 AM,Nagaland,-,-,15105,285,20068,5/5/2021,Uttar Pradesh,42032261,0,
15256,5/24/2021,8:00 AM,Odisha,-,-,589610,2484,692382,5/6/2021,Uttar Pradesh,42258373,0,
15257,5/24/2021,8:00 AM,Puducherry,-,-,77850,1359,96060,5/7/2021,Uttar Pradesh,42499776,0,
15258,5/24/2021,8:00 AM,Punjab,-,-,468208,13281,538994,5/8/2021,Uttar Pradesh,42724305,0,
15259,5/24/2021,8:00 AM,Rajasthan,-,-,796121,7703,916042,5/9/2021,Uttar Pradesh,42953900,0,
15260,5/24/2021,8:00 AM,Sikkim,-,-,9591,224,13132,5/10/2021,Uttar Pradesh,43169533,0,
15261,5/24/2021,8:00 AM,Tamil Nadu,-,-,1527733,20468,1842344,5/11/2021,Uttar Pradesh,43404184,0,
15262,5/24/2021,8:00 AM,Telangana,-,-,509663,3125,553277,5/12/2021,Uttar Pradesh,43651487,0,
15263,5/24/2021,8:00 AM,Tripura,-,-,38099,465,46525,5/13/2021,Uttar Pradesh,43906523,0,
15264,5/24/2021,8:00 AM,Uttarakhand,-,-,252979,5805,313519,5/14/2021,Uttar Pradesh,44170366,0,
15265,5/24/2021,8:00 AM,Uttar Pradesh,-,-,1565802,19209,1669891,5/15/2021,Uttar Pradesh,44427447,0,
15266,5/24/2021,8:00 AM,West Bengal,-,-,1122201,14364,1267090,5/16/2021,Uttar Pradesh,44695189,0,
15267,5/25/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6495,104,6853,5/17/2021,Uttar Pradesh,44950523,0,
15268,5/25/2021,8:00 AM,Andhra Pradesh,-,-,1379837,10222,1593821,5/18/2021,Uttar Pradesh,45231090,0,
15269,5/25/2021,8:00 AM,Arunachal Pradesh,-,-,21344,102,24573,5/19/2021,Uttar Pradesh,45531018,0,
15270,5/25/2021,8:00 AM,Assam,-,-,318585,2823,375404,5/20/2021,Uttar Pradesh,45822509,0,
15271,5/25/2021,8:00 AM,Bihar,-,-,649835,4642,692420,5/21/2021,Uttar Pradesh,46111719,0,
15272,5/25/2021,8:00 AM,Chandigarh,-,-,53597,709,58734,5/22/2021,Uttar Pradesh,46419134,0,
15273,5/25/2021,8:00 AM,Chhattisgarh,-,-,879625,12646,953209,5/23/2021,Uttar Pradesh,46736818,0,
15274,5/25/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9606,4,10049,5/24/2021,Uttar Pradesh,47063616,0,
15275,5/25/2021,8:00 AM,Delhi,-,-,1370431,23409,1418418,5/25/2021,Uttar Pradesh,47362430,0,
15276,5/25/2021,8:00 AM,Goa,-,-,129162,2421,147861,5/26/2021,Uttar Pradesh,47720703,0,
15277,5/25/2021,8:00 AM,Gujarat,-,-,713065,9621,791657,5/27/2021,Uttar Pradesh,48068524,0,
15278,5/25/2021,8:00 AM,Haryana,-,-,696059,7607,741785,5/28/2021,Uttar Pradesh,48426572,0,
15279,5/25/2021,8:00 AM,Himachal Pradesh,-,-,153975,2827,180983,5/29/2021,Uttar Pradesh,48756628,0,
15280,5/25/2021,8:00 AM,Jammu and Kashmir,-,-,223619,3609,272858,5/30/2021,Uttar Pradesh,49096724,0,
15281,5/25/2021,8:00 AM,Jharkhand,-,-,309371,4871,331811,5/31/2021,Uttar Pradesh,49409401,0,
15282,5/25/2021,8:00 AM,Karnataka,-,-,1983948,25811,2450215,6/1/2021,Uttar Pradesh,49733196,0,
15283,5/25/2021,8:00 AM,Kerala,-,-,2098674,7554,2365787,6/2/2021,Uttar Pradesh,50064707,0,
15284,5/25/2021,8:00 AM,Ladakh,-,-,15891,178,17532,6/3/2021,Uttar Pradesh,50405118,0,
15285,5/25/2021,8:00 AM,Lakshadweep,-,-,4661,24,6847,6/4/2021,Uttar Pradesh,50723832,0,
15286,5/25/2021,8:00 AM,Madhya Pradesh,-,-,706003,7618,767274,6/5/2021,Uttar Pradesh,51032849,0,
15287,5/25/2021,8:00 AM,Maharashtra,-,-,5182592,89212,5602019,6/6/2021,Uttar Pradesh,51342537,0,
15288,5/25/2021,8:00 AM,Manipur,-,-,37478,705,44627,6/7/2021,Uttar Pradesh,51622903,0,
15289,5/25/2021,8:00 AM,Meghalaya,-,-,22221,483,30492,6/8/2021,Uttar Pradesh,51907814,0,
15290,5/25/2021,8:00 AM,Mizoram,-,-,8019,34,10622,6/9/2021,Uttar Pradesh,52198161,0,
15291,5/25/2021,8:00 AM,Nagaland,-,-,15248,297,20259,6/10/2021,Uttar Pradesh,52503838,0,
15292,5/25/2021,8:00 AM,Odisha,-,-,601224,2516,703441,6/11/2021,Uttar Pradesh,52780680,0,
15293,5/25/2021,8:00 AM,Puducherry,-,-,79765,1382,96982,6/12/2021,Uttar Pradesh,53055495,0,
15294,5/25/2021,8:00 AM,Punjab,-,-,475011,13468,543475,6/13/2021,Uttar Pradesh,53345463,0,
15295,5/25/2021,8:00 AM,Rajasthan,-,-,812775,7806,920456,6/14/2021,Uttar Pradesh,53602870,0,
15296,5/25/2021,8:00 AM,Sikkim,-,-,9817,232,13233,6/15/2021,Uttar Pradesh,53859954,0,
15297,5/25/2021,8:00 AM,Tamil Nadu,-,-,1554759,20872,1877211,6/16/2021,Uttar Pradesh,54145947,0,
15298,5/25/2021,8:00 AM,Telangana,-,-,513968,3146,556320,6/17/2021,Uttar Pradesh,54436119,0,
15299,5/25/2021,8:00 AM,Tripura,-,-,38526,470,47298,6/18/2021,Uttar Pradesh,54727119,0,
15300,5/25/2021,8:00 AM,Uttarakhand,-,-,260084,5927,315590,6/19/2021,Uttar Pradesh,55000515,0,
15301,5/25/2021,8:00 AM,Uttar Pradesh,-,-,1577720,19362,1673785,6/20/2021,Uttar Pradesh,55264433,0,
15302,5/25/2021,8:00 AM,West Bengal,-,-,1141871,14517,1284973,6/21/2021,Uttar Pradesh,55486198,0,
15303,5/26/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6544,106,6878,6/22/2021,Uttar Pradesh,55730488,0,
15304,5/26/2021,8:00 AM,Andhra Pradesh,-,-,1400754,10328,1609105,6/23/2021,Uttar Pradesh,55999840,0,
15305,5/26/2021,8:00 AM,Arunachal Pradesh,-,-,21575,104,25002,6/24/2021,Uttar Pradesh,56271231,0,
15306,5/26/2021,8:00 AM,Assam,-,-,323368,2915,381171,6/25/2021,Uttar Pradesh,56540503,0,
15307,5/26/2021,8:00 AM,Bihar,-,-,655850,4746,695726,6/26/2021,Uttar Pradesh,56807529,0,
15308,5/26/2021,8:00 AM,Chandigarh,-,-,54215,714,58992,6/27/2021,Uttar Pradesh,57085424,0,
15309,5/26/2021,8:00 AM,Chhattisgarh,-,-,887518,12723,956715,6/28/2021,Uttar Pradesh,57348462,0,
15310,5/26/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9657,4,10092,6/29/2021,Uttar Pradesh,57586240,0,
15311,5/26/2021,8:00 AM,Delhi,-,-,1374682,23565,1419986,6/30/2021,Uttar Pradesh,57844027,0,
15312,5/26/2021,8:00 AM,Goa,-,-,131244,2460,149410,7/1/2021,Uttar Pradesh,58111746,5215205,
15313,5/26/2021,8:00 AM,Gujarat,-,-,722741,9665,794912,7/2/2021,Uttar Pradesh,58382501,0,
15314,5/26/2021,8:00 AM,Haryana,-,-,702779,7735,744602,7/3/2021,Uttar Pradesh,58626730,0,
15315,5/26/2021,8:00 AM,Himachal Pradesh,-,-,157042,2887,182982,7/4/2021,Uttar Pradesh,58875021,0,
15316,5/26/2021,8:00 AM,Jammu and Kashmir,-,-,227242,3662,275822,7/5/2021,Uttar Pradesh,59103444,0,
15317,5/26/2021,8:00 AM,Jharkhand,-,-,312526,4891,333058,7/6/2021,Uttar Pradesh,59331655,0,
15318,5/26/2021,8:00 AM,Karnataka,-,-,2022172,26399,2472973,7/7/2021,Uttar Pradesh,59589422,0,
15319,5/26/2021,8:00 AM,Kerala,-,-,2132071,7731,2395590,7/8/2021,Uttar Pradesh,59848583,0,
15320,5/26/2021,8:00 AM,Ladakh,-,-,16070,179,17810,7/9/2021,Uttar Pradesh,60101058,0,
15321,5/26/2021,8:00 AM,Lakshadweep,-,-,4765,26,7111,7/10/2021,Uttar Pradesh,60377016,0,
15322,5/26/2021,8:00 AM,Madhya Pradesh,-,-,713376,7686,769696,7/11/2021,Uttar Pradesh,60617011,0,
15323,5/26/2021,8:00 AM,Maharashtra,-,-,5218768,90349,5626155,7/12/2021,Uttar Pradesh,60845909,0,
